 |INFO | 2015-09-16 20:09:31,770| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 14:22:34,228| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 14:22:34,229| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 14:22:34,231| BaseController           | OnActionExecuting             | Method Start ACTION: UpdateUser CONTROLLER: User
 |INFO | 2015-09-17 14:22:34,235| UserController           | UpdateUser                    | Method Start
 |DEBUG| 2015-09-17 14:22:34,236| UserController           | UpdateUser                    | URL = http://localhost:7979/UserService.svc/Update
 |INFO | 2015-09-17 14:22:34,237| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 14:22:34,237| LogHelper                | LogMaker                      | {"UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"admin","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"admn@queueoverflow.com","City":null,"Dob":null,"Password":null}
 |INFO | 2015-09-17 14:22:34,238| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 14:22:34,238| ServiceConsumer          | Post                          | Method Start
 |DEBUG| 2015-09-17 14:22:34,239| ServiceConsumer          | Post                          | url = http://localhost:7979/UserService.svc/Update
 |INFO | 2015-09-17 14:22:34,239| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 14:22:34,240| LogHelper                | LogMaker                      | {"UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"admin","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"admn@queueoverflow.com","City":null,"Dob":null,"Password":null}
 |INFO | 2015-09-17 14:22:34,240| LogHelper                | LogMaker                      | Method End
 |ERROR| 2015-09-17 14:22:34,277| ServiceConsumer          | Post                          | The remote server returned an error: (500) Internal Server Error.
System.Net.WebException: The remote server returned an error: (500) Internal Server Error.
   at System.Net.HttpWebRequest.GetResponse()
   at Utilities.ServiceConsumer.Post(String url, Object user) in C:\Users\Gourav\Documents\Visual Studio 2010\Projects\MVC4 Html Table\UtilityClassLibrary\ServiceConsumer.cs:line 96
 |INFO | 2015-09-17 14:22:34,300| ServiceConsumer          | Post                          | Method End
 |ERROR| 2015-09-17 14:22:34,300| UserController           | UpdateUser                    | {
  "ErrorDetail": "UserName already exists",
  "ErrorInfo": "Unexpected Error"
}
System.Exception: {
  "ErrorDetail": "UserName already exists",
  "ErrorInfo": "Unexpected Error"
}
   at Utilities.ServiceConsumer.Post(String url, Object user) in C:\Users\Gourav\Documents\Visual Studio 2010\Projects\MVC4 Html Table\UtilityClassLibrary\ServiceConsumer.cs:line 132
   at QueueOverflow.Controllers.UserController.UpdateUser(User objUser) in C:\Users\Gourav\Documents\Visual Studio 2010\Projects\MVC4 Html Table\Queue Overflow\Controllers\UserController.cs:line 157
 |INFO | 2015-09-17 14:22:34,303| BaseController           | OnActionExecuted              | Method End ACTION: UpdateUser CONTROLLER: User
 |INFO | 2015-09-17 14:22:42,854| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 14:22:42,855| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 14:22:42,856| BaseController           | OnActionExecuting             | Method Start ACTION: UpdateUser CONTROLLER: User
 |INFO | 2015-09-17 14:22:42,856| UserController           | UpdateUser                    | Method Start
 |DEBUG| 2015-09-17 14:22:42,857| UserController           | UpdateUser                    | URL = http://localhost:7979/UserService.svc/Update
 |INFO | 2015-09-17 14:22:42,857| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 14:22:42,858| LogHelper                | LogMaker                      | {"UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"adminssss","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"admn@queueoverflow.com","City":null,"Dob":null,"Password":null}
 |INFO | 2015-09-17 14:22:42,859| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 14:22:42,859| ServiceConsumer          | Post                          | Method Start
 |DEBUG| 2015-09-17 14:22:42,860| ServiceConsumer          | Post                          | url = http://localhost:7979/UserService.svc/Update
 |INFO | 2015-09-17 14:22:42,860| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 14:22:42,861| LogHelper                | LogMaker                      | {"UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"adminssss","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"admn@queueoverflow.com","City":null,"Dob":null,"Password":null}
 |INFO | 2015-09-17 14:22:42,861| LogHelper                | LogMaker                      | Method End
 |DEBUG| 2015-09-17 14:22:42,916| ServiceConsumer          | Post                          | OK
 |DEBUG| 2015-09-17 14:22:42,917| ServiceConsumer          | Post                          | ResponseFromServer = 
 |INFO | 2015-09-17 14:22:42,917| ServiceConsumer          | Post                          | Method End
 |DEBUG| 2015-09-17 14:22:42,918| UserController           | UpdateUser                    | UserDataResponse = 
 |INFO | 2015-09-17 14:22:42,918| UserController           | UpdateUser                    | Method End
 |INFO | 2015-09-17 14:22:42,918| BaseController           | OnActionExecuted              | Method End ACTION: UpdateUser CONTROLLER: User
 |INFO | 2015-09-17 14:22:43,646| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 14:22:43,647| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 14:22:43,647| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |DEBUG| 2015-09-17 14:22:43,648| UserController           | Index                         | URL = http://localhost:7979/UserService.svc/Retrieve
 |INFO | 2015-09-17 14:22:43,649| ServiceConsumer          | Get                           | Method Start
 |DEBUG| 2015-09-17 14:22:43,649| ServiceConsumer          | Get                           | url = http://localhost:7979/UserService.svc/Retrieve
 |DEBUG| 2015-09-17 14:22:43,664| ServiceConsumer          | Get                           | OK
 |DEBUG| 2015-09-17 14:22:43,666| ServiceConsumer          | Get                           | ResponseFromServer = [{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"<input type=\"text\"\/>","Password":"WREWRW","Phone":"2341212123","UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"adminssss"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfd","Phone":"2341212123","UserId":"2cb1bd9f-5dbc-4022-88c6-a36a1c8dda08","UserName":"admss"},{"City":"","Dob":"09\/02\/2003","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminnnn"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfdfd","Phone":"2341212123","UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf"},{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"sdsd","Password":"sadsdsaasd","Phone":"2341212123","UserId":"5d5fecfe-f7be-4fb7-a177-a90ca2ef9802","UserName":"sadasdsd"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"watson","Password":"asdsads","Phone":"2341212123","UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"dfdf","Password":"sdsd","Phone":"2341212123","UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"xzczxxcx","Phone":"2341212123","UserId":"6c0d5ed4-810f-4122-a97d-50cebe95ecf2","UserName":"adm"},{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"dfdf","Password":"dffdff","Phone":"2341212123","UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"assad","Password":"sdsad","Phone":"2341212123","UserId":"8b5585e1-0e0a-41fb-9f03-fe653caf155a","UserName":"admin"},{"City":"","Dob":"","Email":"df@as.com","FullName":"dfdf","Password":"sdfdf","Phone":"2341212123","UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming"}]
 |INFO | 2015-09-17 14:22:43,666| ServiceConsumer          | Get                           | Method End
 |DEBUG| 2015-09-17 14:22:43,666| UserController           | Index                         | ResponseFromServer = [{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"<input type=\"text\"\/>","Password":"WREWRW","Phone":"2341212123","UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"adminssss"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfd","Phone":"2341212123","UserId":"2cb1bd9f-5dbc-4022-88c6-a36a1c8dda08","UserName":"admss"},{"City":"","Dob":"09\/02\/2003","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminnnn"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfdfd","Phone":"2341212123","UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf"},{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"sdsd","Password":"sadsdsaasd","Phone":"2341212123","UserId":"5d5fecfe-f7be-4fb7-a177-a90ca2ef9802","UserName":"sadasdsd"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"watson","Password":"asdsads","Phone":"2341212123","UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"dfdf","Password":"sdsd","Phone":"2341212123","UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"xzczxxcx","Phone":"2341212123","UserId":"6c0d5ed4-810f-4122-a97d-50cebe95ecf2","UserName":"adm"},{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"dfdf","Password":"dffdff","Phone":"2341212123","UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"assad","Password":"sdsad","Phone":"2341212123","UserId":"8b5585e1-0e0a-41fb-9f03-fe653caf155a","UserName":"admin"},{"City":"","Dob":"","Email":"df@as.com","FullName":"dfdf","Password":"sdfdf","Phone":"2341212123","UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming"}]
 |DEBUG| 2015-09-17 14:22:43,667| UserController           | Index                         | JsonUser = [{"UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"adminssss","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"admn@queueoverflow.com","City":"","Dob":"","Password":"WREWRW"},{"UserId":"2cb1bd9f-5dbc-4022-88c6-a36a1c8dda08","UserName":"admss","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"dfdfd"},{"UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminnnn","FullName":"watson","Phone":"2341212123","Email":"df@as.com","City":"","Dob":"09/02/2003","Password":"dgfdgg"},{"UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"dfdfdfd"},{"UserId":"5d5fecfe-f7be-4fb7-a177-a90ca2ef9802","UserName":"sadasdsd","FullName":"sdsd","Phone":"2341212123","Email":"admn@queueoverflow.com","City":"","Dob":"","Password":"sadsdsaasd"},{"UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva","FullName":"watson","Phone":"2341212123","Email":"admin@queueoverflow.com","City":"","Dob":"","Password":"asdsads"},{"UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins","FullName":"dfdf","Phone":"2341212123","Email":"admin@queueoverflow.com","City":"","Dob":"","Password":"sdsd"},{"UserId":"6c0d5ed4-810f-4122-a97d-50cebe95ecf2","UserName":"adm","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"xzczxxcx"},{"UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd","FullName":"dfdf","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"dffdff"},{"UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming","FullName":"dfdf","Phone":"2341212123","Email":"df@as.com","City":"","Dob":"","Password":"sdfdf"}]
 |INFO | 2015-09-17 14:22:43,667| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 14:22:57,726| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 14:22:57,727| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 14:22:57,728| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 14:22:57,728| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 14:22:57,729| BaseController           | OnActionExecuting             | Method Start ACTION: Edit CONTROLLER: User
 |DEBUG| 2015-09-17 14:22:57,730| UserController           | Edit                          | id_value = 6c0d5ed4-810f-4122-a97d-50cebe95ecf2
 |DEBUG| 2015-09-17 14:22:57,730| UserController           | Edit                          | URL = http://localhost:7979/UserService.svc/RetrieveUser
 |INFO | 2015-09-17 14:22:57,731| ServiceConsumer          | Post                          | Method Start
 |DEBUG| 2015-09-17 14:22:57,731| ServiceConsumer          | Post                          | url = http://localhost:7979/UserService.svc/RetrieveUser
 |INFO | 2015-09-17 14:22:57,732| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 14:22:57,732| LogHelper                | LogMaker                      | {"UserId":"6c0d5ed4-810f-4122-a97d-50cebe95ecf2","UserName":null,"FullName":null,"Phone":null,"Email":null,"City":null,"Dob":null,"Password":null}
 |INFO | 2015-09-17 14:22:57,733| LogHelper                | LogMaker                      | Method End
 |DEBUG| 2015-09-17 14:22:57,743| ServiceConsumer          | Post                          | OK
 |DEBUG| 2015-09-17 14:22:57,744| ServiceConsumer          | Post                          | ResponseFromServer = {"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"xzczxxcx","Phone":"2341212123","UserId":"6c0d5ed4-810f-4122-a97d-50cebe95ecf2","UserName":"adm"}
 |INFO | 2015-09-17 14:22:57,745| ServiceConsumer          | Post                          | Method End
 |DEBUG| 2015-09-17 14:22:57,745| UserController           | Edit                          | UserDataResponse = {"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"xzczxxcx","Phone":"2341212123","UserId":"6c0d5ed4-810f-4122-a97d-50cebe95ecf2","UserName":"adm"}
 |INFO | 2015-09-17 14:22:57,745| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 14:22:57,745| LogHelper                | LogMaker                      | {"UserId":"6c0d5ed4-810f-4122-a97d-50cebe95ecf2","UserName":"adm","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"xzczxxcx"}
 |INFO | 2015-09-17 14:22:57,746| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 14:22:57,746| BaseController           | OnActionExecuted              | Method End ACTION: Edit CONTROLLER: User
 |INFO | 2015-09-17 14:22:59,986| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 14:22:59,986| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 14:22:59,987| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |DEBUG| 2015-09-17 14:22:59,988| UserController           | Index                         | URL = http://localhost:7979/UserService.svc/Retrieve
 |INFO | 2015-09-17 14:22:59,989| ServiceConsumer          | Get                           | Method Start
 |DEBUG| 2015-09-17 14:22:59,989| ServiceConsumer          | Get                           | url = http://localhost:7979/UserService.svc/Retrieve
 |DEBUG| 2015-09-17 14:23:00,015| ServiceConsumer          | Get                           | OK
 |DEBUG| 2015-09-17 14:23:00,015| ServiceConsumer          | Get                           | ResponseFromServer = [{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"<input type=\"text\"\/>","Password":"WREWRW","Phone":"2341212123","UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"adminssss"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfd","Phone":"2341212123","UserId":"2cb1bd9f-5dbc-4022-88c6-a36a1c8dda08","UserName":"admss"},{"City":"","Dob":"09\/02\/2003","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminnnn"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfdfd","Phone":"2341212123","UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf"},{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"sdsd","Password":"sadsdsaasd","Phone":"2341212123","UserId":"5d5fecfe-f7be-4fb7-a177-a90ca2ef9802","UserName":"sadasdsd"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"watson","Password":"asdsads","Phone":"2341212123","UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"dfdf","Password":"sdsd","Phone":"2341212123","UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"xzczxxcx","Phone":"2341212123","UserId":"6c0d5ed4-810f-4122-a97d-50cebe95ecf2","UserName":"adm"},{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"dfdf","Password":"dffdff","Phone":"2341212123","UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"assad","Password":"sdsad","Phone":"2341212123","UserId":"8b5585e1-0e0a-41fb-9f03-fe653caf155a","UserName":"admin"},{"City":"","Dob":"","Email":"df@as.com","FullName":"dfdf","Password":"sdfdf","Phone":"2341212123","UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming"}]
 |INFO | 2015-09-17 14:23:00,016| ServiceConsumer          | Get                           | Method End
 |DEBUG| 2015-09-17 14:23:00,016| UserController           | Index                         | ResponseFromServer = [{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"<input type=\"text\"\/>","Password":"WREWRW","Phone":"2341212123","UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"adminssss"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfd","Phone":"2341212123","UserId":"2cb1bd9f-5dbc-4022-88c6-a36a1c8dda08","UserName":"admss"},{"City":"","Dob":"09\/02\/2003","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminnnn"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfdfd","Phone":"2341212123","UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf"},{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"sdsd","Password":"sadsdsaasd","Phone":"2341212123","UserId":"5d5fecfe-f7be-4fb7-a177-a90ca2ef9802","UserName":"sadasdsd"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"watson","Password":"asdsads","Phone":"2341212123","UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"dfdf","Password":"sdsd","Phone":"2341212123","UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"xzczxxcx","Phone":"2341212123","UserId":"6c0d5ed4-810f-4122-a97d-50cebe95ecf2","UserName":"adm"},{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"dfdf","Password":"dffdff","Phone":"2341212123","UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"assad","Password":"sdsad","Phone":"2341212123","UserId":"8b5585e1-0e0a-41fb-9f03-fe653caf155a","UserName":"admin"},{"City":"","Dob":"","Email":"df@as.com","FullName":"dfdf","Password":"sdfdf","Phone":"2341212123","UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming"}]
 |DEBUG| 2015-09-17 14:23:00,017| UserController           | Index                         | JsonUser = [{"UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"adminssss","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"admn@queueoverflow.com","City":"","Dob":"","Password":"WREWRW"},{"UserId":"2cb1bd9f-5dbc-4022-88c6-a36a1c8dda08","UserName":"admss","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"dfdfd"},{"UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminnnn","FullName":"watson","Phone":"2341212123","Email":"df@as.com","City":"","Dob":"09/02/2003","Password":"dgfdgg"},{"UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"dfdfdfd"},{"UserId":"5d5fecfe-f7be-4fb7-a177-a90ca2ef9802","UserName":"sadasdsd","FullName":"sdsd","Phone":"2341212123","Email":"admn@queueoverflow.com","City":"","Dob":"","Password":"sadsdsaasd"},{"UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva","FullName":"watson","Phone":"2341212123","Email":"admin@queueoverflow.com","City":"","Dob":"","Password":"asdsads"},{"UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins","FullName":"dfdf","Phone":"2341212123","Email":"admin@queueoverflow.com","City":"","Dob":"","Password":"sdsd"},{"UserId":"6c0d5ed4-810f-4122-a97d-50cebe95ecf2","UserName":"adm","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"xzczxxcx"},{"UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd","FullName":"dfdf","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"dffdff"},{"UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming","FullName":"dfdf","Phone":"2341212123","Email":"df@as.com","City":"","Dob":"","Password":"sdfdf"}]
 |INFO | 2015-09-17 14:23:00,017| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 14:31:30,254| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |DEBUG| 2015-09-17 14:31:30,270| HomeController           | Login                         | URLs = 
 |INFO | 2015-09-17 14:31:30,313| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 14:31:30,331| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 14:31:30,332| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 14:31:30,332| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |DEBUG| 2015-09-17 14:31:30,424| UserController           | Index                         | URL = http://localhost:7979/UserService.svc/Retrieve
 |INFO | 2015-09-17 14:31:30,429| ServiceConsumer          | Get                           | Method Start
 |DEBUG| 2015-09-17 14:31:30,430| ServiceConsumer          | Get                           | url = http://localhost:7979/UserService.svc/Retrieve
 |DEBUG| 2015-09-17 14:31:32,394| ServiceConsumer          | Get                           | OK
 |DEBUG| 2015-09-17 14:31:32,395| ServiceConsumer          | Get                           | ResponseFromServer = [{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"}]
 |INFO | 2015-09-17 14:31:32,395| ServiceConsumer          | Get                           | Method End
 |DEBUG| 2015-09-17 14:31:32,395| UserController           | Index                         | ResponseFromServer = [{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"}]
 |DEBUG| 2015-09-17 14:31:32,413| UserController           | Index                         | JsonUser = []
 |INFO | 2015-09-17 14:31:32,413| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 14:31:43,883| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 14:31:43,885| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 14:31:43,888| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |DEBUG| 2015-09-17 14:31:43,888| HomeController           | Login                         | URLs = 
 |INFO | 2015-09-17 14:31:43,889| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 14:32:08,285| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |DEBUG| 2015-09-17 14:32:08,288| HomeController           | Login                         | URL = http://localhost:7979/UserService.svc/RetrieveUser
 |INFO | 2015-09-17 14:32:08,289| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 14:32:08,303| LogHelper                | LogMaker                      | {"UserId":null,"UserName":"admin","FullName":null,"Phone":null,"Email":null,"City":null,"Dob":null,"Password":"admin"}
 |INFO | 2015-09-17 14:32:08,304| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 14:32:08,305| ServiceConsumer          | Post                          | Method Start
